language,location,message
en,United States,"Still 💔? Do translate, read and share today’s reflections - Pastor of the Cathedral; so, so moving— Incendie de Not… https://t.co/nkU1bCy5rO"
en,"Ipswich, UK",The bells will ring in England at 1743 in solidarity #NotreDame  https://t.co/54S2r1225f
en,"Chicago, IL","If you're interested in donating to Notre Dame's rebuilding efforts, Friends of Notre-Dame (501c3) is accepting *an… https://t.co/qAs4nnZbnp"
en,,Victor Hugo's Hunchback of Notre Dame Sales Soar on Amazon France https://t.co/woXC4eS7Ba
en,,"A Sad &amp; Tragic Day for a Beloved, Historic Religious Structure: Notre-Dame Cathedral Paris fire.  For 800+ years th… https://t.co/qqvEvzMKab"
en,,"@slpng_giants_fr @slpng_giants As a grad of an SSND secondary school, I always felt a strong connection to Notre-Da… https://t.co/ne3aPJQQeu"
en,"Wylie, TX","Those of you who know me, know that I studied Organ as an undergrad as well as French. My 1st thoughts yesterday we… https://t.co/abhsXvR8VN"
en,"Oslo & Bergen, Norway",The framing of Notre Dame de Paris https://t.co/AGS8WtyTHZ via @notredameparis
en,Catholic Church,"Only 2 days ago, a Female Muslim was CONVICTED in France for plotting to burn down #NotreDame. Then immediately the… https://t.co/0M5TY2C1Ol"
fr,Grand-Est  France ,"@adriennaUSA It's a firefighter 
https://t.co/pwbUjGWbbG"
en,Europe,"@mrP2050 This article is correct, but Inès Madani, who is waiting for her sentence, didn't try to set Notre-Dame on… https://t.co/3HMBps4Hl1"
en,"Oxford, England","If you want to reread Victor Hugo’s “Notre-Dame de Paris” and you don’t have a copy on hand, it’s available online,… https://t.co/J2r4eQdn6d"
en,"Dallas, TX",Donate to Friends of Notre-Dame de Paris https://t.co/XZwVmpBULQ via @notredameparis
es,B612,undefined https://t.co/PsshheLB4S
en,Texas A&M,"It's tragic France's Notre Dame burnt down but damn, if it was the Ottawa Notre Dame Cathedral I'd fr be devastated😐"
en,,Priest helped rescue treasures from burning Notre Dame - Great photos of the heroic work of @PompiersParis and Fr.… https://t.co/KmGXn9CgAS
en,"Mumbai, India","After #NotreDame was ravaged by a fire last night, the French rushed to buy copies of a Victor Hugo book that has l… https://t.co/4Gi4hSFtiJ"
en,"Dallas, TX","“The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after… https://t.co/bcJNN6BBhd"
fr,,"@opourriol @BouloGiletJaune Les philanthropes 

https://t.co/uC6jTX2Xg4"
en,"Paris, France",Notre-Dame fire disrupts #French life. #EmmanuelMacron postpones speech and French parties halt campaigning.… https://t.co/QNHXSoT9tA
en,FSU,Ok but fr y’all being too dramatic bout notre dame
en,,"@davidallengreen No, this is unfortunately not true.

See this article (in French) on how they would source the oak: https://t.co/njjvudz2wd"
fr,France,U ne busheriadaytailismanpersonictaleug https://t.co/N4GaNbsPSH
en,NC & NY ,". For those wishing to donate..

Friends of Notre-Dame de Paris | Notre Dame de Paris https://t.co/Ixp3CpU41T via… https://t.co/WyGLgk49mK"
de,,"@Cynthia91234277 @StormIsUponUs @Gina4Trump Found https://t.co/wbbrtyoHyJ. https://t.co/Z18fkmxlE6
They say that la… https://t.co/17zwQjvoc3"
fr,"Ile-de-France, France",@_unautrevoyage Source https://t.co/YFXaBdkoFY
en,"Paris, France","The day after #NotreDameFire [1/3] #Paris
▶ https://t.co/bKuyrCh91G https://t.co/Xg98FUf7W8"
de,Österreich,#IRL GER/ENG Notre-Dame Livecam from https://t.co/Wi0UTtf4EY Reuters #NotreDame #Fire #Livecam #NewsReuters #gmx  +… https://t.co/LrAcdw2wT9
en,OH,"@IAmFedUpppp @FiercelyNormal @tambourine @SuzetteChan A firefighter
https://t.co/I0LA4ZEDCQ"
de,Österreich,#IRL GER/ENG Notre-Dame Livecam from https://t.co/Wi0UTtf4EY Reuters #NotreDame #Fire #Livecam #NewsReuters #gmx  +… https://t.co/gjZEM43v8s
en,"Queens, NY","@eneubauer @canonlawyered @MarysShrine This is a link to Notre Dame's US fundraising arm:

https://t.co/3wI1QdgKnm"
en,New Orleans,"In the midst of destruction, oak tree owners in France are offering to donate wood to reconstruct Notre Dame's roof… https://t.co/n4el0pttuL"
en,"Paris, France",10 French firefighters risked their lives to save the treasures of Notre Dame #notredame  https://t.co/ynum0JSAVP
en,YYJ. Erstwhile of Leiden & YOW,"Oh! I’ve just learned that there were #bees on the roof of #NotreDame 😞 Poor bees 
https://t.co/09RRN2acAP"
en,,#Hero of the #NotreDameCathedralFire  is Chaplain of the Paris Fire Brigade Fr Jean-Marc Fournier who led efforts t… https://t.co/uxgFNc6kdJ
en,London / Cambridge,Wow - incredible view of inside #NotreDame. @lemondefr reports that most of the sacred and artistic masterpieces es… https://t.co/sYER73k991
fr,AQUITAINE,undefined https://t.co/cMAIKWr8UO
en,"New Delhi, Delhi",@le_Parisien [Before/after] 4 images that show how much our Lady of Paris suffered from the fire https://t.co/h8izLKPByu …
en,"Copenhagen, Denmark","The French Embassy just shared a link, where you can donate money to help restoring the Notre Dame. Please donate (… https://t.co/UcdMRznBcJ"
en,New York,We are at a loss for words and completely heartbroken by the #NotreDameCathedralFire. To those wondering how to hel… https://t.co/Lwp5QieDBF
en,"Paris, France","Hello @jetjocko! About https://t.co/o3kV47UCR8 you should have a look at @targostories @victoragulhon, they recorde… https://t.co/iuFsR4dNYh"
en,Global,@JohnTyl94282125 @PaulOnBooks 2014: Russia gave Notre Dame a Christmas tree because they couldn't afford their own… https://t.co/2eEBNGswhL
en,,A firefighter https://t.co/zvBeVB1AKG https://t.co/F3ZKDnAlDp
en,,@tiagofal @TipsyPianoBar @JaneLytv Answer: firefighter https://t.co/zvBeVB1AKG
en,London,#NotreDame This morning actor Guillaume Gallienne @ComedieFr read a sadly prophetic extract of #VictorHugo's The Hu… https://t.co/q5WxDCkbvv
fr,"Paris, France",Air France Pledge-Free Flights to Aid Notre-Dame Reconstruction https://t.co/NhTEPBGit6
en,"Seattle, WA",@MattWalshBlog It took ~21% of FR's GDP in 1200 to build Notre Dame. It is MUCH more massive. It is MUCH more extra… https://t.co/5pDyrBbuBI
en,"Tbilisi, Georgia",What happens next: How can Notre-Dame be rebuilt? https://t.co/KXvLXGOZEm
en,"Paoli, PA","Most of what burned yesterday was 19th century reconstruction by Viollet-le-Duc, including the spire. The sixteen c… https://t.co/tAnHOQCnV2"
en,In the jungle,"If you’re looking for a way to make a donation for #notredame, it is here: https://t.co/7pUeGp8PEs"
en,"Kingston, Jamaica",@NASHterpiece Donate - Friends of Notre-Dame de Paris https://t.co/NdbDUctSSn Yes!!!
en,,"@CTVNews We as your Canadian,s  would like to take this opportunity  to Thank- Louis Vuitton! For your Pledge CA$45… https://t.co/0YwCynevwx"
en,"Houston, TX","@mikegalsworthy ""She"" is Paris...
Mary Stuart Queen of Scots was married there, Napoleon coronated himself there ""S… https://t.co/SpclPXiSCV"
en,"New York, NY","Victor Hugo's 'Hunchback of #NotreDame' sales soar on Amazon France. Have you read the book yet? 📚

https://t.co/km2QTPICoe"
en,"Pittsburgh, PA","Not only were the beams in the roof at Notre Dame - a “forest” - culled in the 12th century, but some of them were… https://t.co/Jom84sDaUO"
en,Paris,Air France-KLM is offering free transport to anyone involved in the reconstruction of #NotreDame. #France   https://t.co/RKayxlfgzO
en,Earth,Here's Google Translate's English translation of a helpful news article from Le Monde in Paris on what survived and… https://t.co/7y3jhjYVQD
de,"Europe, Earth 🌍",If you want to donate to help rebuild Notre Dame de Paris you can do it here: https://t.co/0Z6zJnd7S8 #NotreDameCathedralFire
en,Scotland and beyond,@jacksloanart @McManusDundee @Creative_Dundee I have a findness for fleche. Here was the fleche close up at Notre D… https://t.co/FAJarpWYlu
fr,"Fontainebleau, France","Fabrice ❤️
https://t.co/vB0BMttYRK"
en,"Chicago, IL",Notre-Dame LATEST: Cathedral structure shows signs of 'some weaknesses' https://t.co/geId26qeJG via @TheLocalFrance
en,"Bristol, UK",@jemimah_knight There is a news article here (in French) about the many appeals launched by self-appointed collecto… https://t.co/abK9yZeJYF
de,Paris - Münster - Toronto,Some more info (also on the rosaces) here: https://t.co/NWYFymN4Aj
en,,"@nytimes @pameladruck ""we"" didn't fail to do shit

https://t.co/7jX2T22J4y"
en,London,Lovely use of before and after sliding pics from Le Monde - really shows how luck Notre Dame was - and the scale of… https://t.co/jrj6mnsyAQ
en,"Paris, France","Reaction to the fire in the French press was unanimous today, with a lot of metaphors about rising from the ashes.… https://t.co/eaZSmGqFbH"
en,"Arcueil, Ile-de-France FR","@primalpoly Do you realize you push a sexist  stereotype ? 😜
I wish I were joking. Google translate that : https://t.co/za4oIPGZXm"
en,New York City,Paris: First images emerge of the inside of fire-ravaged Notre-Dame Cathedral https://t.co/mdNo4DstpF
en,Paris,Here is the link to donate to help rebuild the cathedral Notre-Dame of Paris after the terrible fire that has partl… https://t.co/2FAWJYf8Wd
en,Washington DC,"Friends of Notre Dame, which was already collecting donations for the renovations:
https://t.co/Yq5ZcUosKQ"
en,,"“The Hunchback of Notre-Dame,” by Victor Hugo, jumped to first place on the bestseller list of Amazon France after… https://t.co/bMGXk29yHu"
en,in the liminal spaces,Interactive before/after photos of Notre Dame: https://t.co/KGD3TZNJiB
en,Los Angeles,"""Laurent Prades, the steward of the interior heritage of the cathedral told Europe 1 that the great organ had 'abso… https://t.co/MXDgXVFdCl"
en,"Washington, DC",How to donate to #NotreDame cathedral: 3 things you can do to help rebuild right now @notredameparis… https://t.co/0ewAulDGUX
en,"Chicago, IL",Communiqué from #PSG on #NotreDame and this isn't a surprise. Maybe a special maillot where proceeds go to building… https://t.co/6h1Pti3RYq
fr,Novalaise,Notre-Dame: Fate of Priceless Cultural Treasures Uncertain https://t.co/5suZOiKbjW
fr,Novalaise,Inside Notre Dame after blaze https://t.co/u7G7fNRZyJ
en,England,"The French HuffPost said just before lunch that all three 12/13th century rose windows are intact and solid, though… https://t.co/3gEVE3H21n"
en,"Watertown, CT USA","Fr. Jean-Marc Fournier Hero priest saves precious artifacts from Notre Dame Cathedral fire, but the fate of many tr… https://t.co/7VYADpdG1X"
en,"Paris, France",#French investigators probing the devastating blaze at #NotreDame questioned workers who were renovating the monume… https://t.co/2prP5IHYZV
en,El Paso TX,"The stained glass rosettes survived, miracle. The spire crashed into the nave leaving a gaping hole in the ceiling.… https://t.co/SR4nd0lthL"
en,,"@France24_fr @CCastaner Fire of #Notre_dame_de_Paris: ""the Prosecutor was very clear. There is no reason to think t… https://t.co/NPDLRghuSP"
en,Cape Town,"@MsResJudicata An article about the company le Bras Freres that worked on the roof of the Notre Dame.

https://t.co/DiZ1eAmW5s"
fr,France,"Structure of Notre-Dame cathedral may appear intact today, but it is not safe yet. Water, vibrations, change of pressure..."
en,United States,Could Blockchain save Notre Dame de Paris? 🤔[ FR/ EN] https://t.co/KPkuhPLlVc
es,America,Could Blockchain save Notre Dame de Paris? 🤔[ FR/ EN] https://t.co/fEEFJNPBK3
en,"Miami, FL",Could Blockchain save Notre Dame de Paris? 🤔[ FR/ EN] https://t.co/4Rgk0lE6GK
es,america,Could Blockchain save Notre Dame de Paris? 🤔[ FR/ EN] https://t.co/czVIZMrgSa
en,,@LePoint @lucile019 LIVE. The bells of the cathedrals will sound Wednesday at 6 pm 50 https://t.co/Sox2BMVvDg… https://t.co/hQMUwuCQw4
de,"Europe, Earth 🌍",@LotteVR29 @joylight62 It is 600 million euros by now. https://t.co/nmW2N6fxvx
en,Global,Visit of Notre-Dame of Paris with Professor Andrew Tallon - Friends of Notre-Dame de Paris https://t.co/mphU13yv95
en,"Orange, NJ, USA","Roger Scruton speaks about the need for beauty, the cult of ugliness in art and architecture, and why we don't make… https://t.co/kwIoZBPqDX"
fr,N 48°48' 0'' / E 2°19' 0'',"My beat are so hot, it sets fire on Notre Daaaamn! #tooearly https://t.co/jw6Eh2IRie"
fr,Paris/Chantilly,@MarkFletcher @martinpoulsen @DavRo13 @DKapitalist @ComradeArthur @Real_Matty_Mac @chrisjollyhale Have you ever hea… https://t.co/wNlQHeW0ZH
en,Inside the Linux kernel,How to donate to help rebuild Notre Dame: https://t.co/VqOp7nLbNE https://t.co/9eJRSsT7bp and https://t.co/K0nvWGUC4z
en,Lexington,"Here's an easy, quick way to help fund the rebuilding of Notre Dame: https://t.co/qeBnWk4RB3"
en,California,"For my friends that want to help Notre Dame: Lise DeLong , here is the link to the english version:… https://t.co/5gjPU6jeMG"
fr,El 77os ,THANK GOD https://t.co/ksE2soGGjP
fr,85110 Monsireigne ,undefined https://t.co/dCJe5LGIjs
en,"Jemez Springs, NM","See photos here of ""The Forest"" that was the 800 year-old roof of Notre Dame. And weep.  But are there tree-ring re… https://t.co/uL2utciEW6"
en,,Fr though the guy who left his drill battery on charge in notre dame boutta kill himself.
fr,,@tpollyannas @xtcfans He's safe. &lt;https://t.co/JXO7aUpeNV&gt; Sorry in French...
en,,"The Paris Saint-Germain family will provide long-term support for the reconstruction of Notre-Dame de Paris.

For m… https://t.co/T04pgIX5cG"
en,Paris,I love this: #booksellers in France are announcing they will donate their share of income on the sales of Victor Hu… https://t.co/oizKJgBiyO
en,Tampa Bay Area,"@RealJamesWoods Some laugh and some offer sympathy. 
The reactions of the world of sport to the fire of Notre-Dame… https://t.co/WqlWRUx6mY"
en,Toronto Canadaeh,"Seeking comfort in words. 

https://t.co/T3ntdLFa0s #notredame"
en,"Rome, Paris, Barcelona, San Francisco, New York, London","We‘re heartbroken about the Notre Dame fire. It’s a place so dear to us, to our guests, to the world. Such places a… https://t.co/Askt3Uue75"
en,"Concord, NH",“One cannot ignore the grandeur of a space or edifice like Notre Dame; the history that has taken place in these wa… https://t.co/HPw6NwmH5p
en,Jeremy Menez's broken ear,#PSG statement on the Notre Dame fire. Club pledging to get involved in fundraising activities blah blah blah stake… https://t.co/BCJRQI1ewU
en,"Providence, RI","While at least $600 million have been raised to reconstruct #NotreDame, if you're looking to see what you can do to… https://t.co/66sHcRSbDg"
en,London,Probably turn Notre dame into a mosque 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧 https://t.co/gL7iRAJ14v
en,"Le Havre, France",Don de ⁦@Total⁩  https://t.co/vYfG44P0X6
en,,Incredible article (even if you don’t read French)- drag the arrow back and forth over each of the pictures to see… https://t.co/9V82vUBVAK
en,,"#NotreDame interactive before and after pics — @lemondefr 

https://t.co/RZ3QTAbNPM"
en,"Paris, France","Update: The organ escaped the flames, but it appears to have been damaged by debris and water. https://t.co/Zjowdm7aei"
en,"Chicago, IL","Here is a link to the fundraising efforts to help rebuild the beautiful Notre Dame Cathedral! 
SO if you posted a p… https://t.co/DRjcTCchCe"
en,Poland,skam fr characters posting about notre dame https://t.co/pXbevDhOR8
